,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,em,RA,B-TS2,W1mag,DEC,BeC1,Type,objtype,BeC,class,EM2,ID,W2mag,Be_EM2,BeC2,SpT,Ref,B-TS1,GroupSize,EM1,GroupID,EMobj,obsid,subclass,PStar,B-TS
3292763,11.35,12.18,10.69,10.17,10.33,7.272,7.326,7.331,0,45.224097500000006,,7.306,59.665954722222224,0,RotV*alf2CVn,,0,,0,V* V798 Cas,7.35,0,0,B9pSi,SIMBAD,1,,,,,,,1.0,1
3292776,12.21,12.37,12.04,10.56,8.937999725341797,9.209,8.938,8.78,0,41.42954916666667,,8.648,60.33253583333333,0,Star,,0,,1,LS   I +60  259,8.625,0,1,B8Ib,SIMBAD,1,,,,,,,1.0,1
3292777,11.25,12.39,11.92,10.9,8.53499984741211,8.508,8.535,8.571,0,99.57792125,,8.559,5.989386388888889,0,Star,,0,,1,HD  47314,8.611,0,1,B8Ib,SIMBAD,1,,,,,,,1.0,1
3292779,11.46,12.43,10.97,10.5,8.947999954223633,9.034,8.948,8.849,0,34.841745,,8.816,59.727358333333335,0,Star,,1,,1,BD+59   461,8.835,0,1,B1II,SIMBAD,1,,,,,,,1.0,1
3292780,11.42,11.88,12.24,10.65,8.894000053405762,9.007,8.894,8.8,0,295.79065875000003,,8.771,23.437725,0,Star,,1,,1,HD 344775,8.803,0,1,B1III,SIMBAD,1,,,,,,,1.0,1
3292785,11.66,12.61,10.98,10.57,8.96500015258789,9.085,8.965,8.864,0,38.54401833333333,,8.869,60.0217188888889,0,Star,,1,,1,BD+59   510,8.879,0,1,B2III:,SIMBAD,1,,,,,,,1.0,1
3292787,11.58,12.31,12.03,10.36,9.050000190734863,9.136,9.05,9.001,0,90.22389666666668,,8.989,23.33287083333333,0,Star,,1,,1,HD 250241,9.023,0,1,B3III,SIMBAD,1,,,,,,,1.0,1
3292794,11.42,12.31,11.87,10.21,8.260000228881836,8.293,8.26,8.242,0,99.77829166666666,,8.22,2.0868088888888887,0,Star,,1,,1,HD  47511,8.236,0,1,B5II,SIMBAD,1,,,,,,,1.0,1
3292803,11.06,12.05,11.75,10.03,7.894999980926514,7.959,7.895,7.864,0,348.0507920833333,,7.815,60.666320277777785,0,Star,,1,,1,HD 240221,7.866,0,1,B5III,SIMBAD,1,,,,,,,1.0,1
3292809,11.54,12.44,10.92,10.35,9.199999809265137,9.273,9.2,9.132,0,40.72936666666667,,8.876,59.06997027777778,0,Star,,1,,1,BD+58   507,8.881,0,1,B5III:,SIMBAD,1,,,,,,,1.0,1
3292820,11.47,12.35,11.99,11.02,8.803999900817871,8.952,8.804,8.761,0,95.95221875,,8.704,3.701050833333334,0,Star,,1,,1,HD 256582,8.717,0,1,B7III,SIMBAD,1,,,,,,,1.0,1
3292822,11.76,12.54,10.84,10.11,8.190999984741211,8.215,8.191,8.18,0,35.84974208333333,,8.15,56.85423861111112,0,Star,,1,,1,HD  14581,8.185,0,1,B7III,SIMBAD,1,,,,,,,1.0,1
3292833,11.33,12.44,10.96,11.26,8.767999649047852,8.763,8.768,8.666,0,32.587751250000004,,8.589,59.258679166666674,0,Star,,1,,1,HD  13112,8.559,0,1,B8III,SIMBAD,1,,,,,,,1.0,1
3292834,11.27,12.25,11.7,10.1,7.249000072479248,7.28,7.249,7.215,0,43.291048333333336,,7.168,58.76555888888889,0,PulsV*,,1,,1,HD  17734,7.219,0,1,B8III,SIMBAD,1,,,,,,,1.0,1
3292840,11.23,12.27,10.89,10.34,8.404000282287598,8.44,8.404,8.362,0,41.129311666666666,,8.33,60.885095,0,Star,,1,,1,BD+60   559,8.37,0,1,B8III,SIMBAD,1,,,,,,,1.0,1
3292843,11.21,12.39,12.12,10.4,8.40999984741211,8.408,8.41,8.385,0,306.0769975,,8.357,38.18505,0,Star,,1,,1,HD 194466,8.394,0,1,B8III,SIMBAD,1,,,,,,,1.0,1
3292846,11.8,12.62,10.81,10.47,8.480999946594238,8.641,8.481,8.45,0,39.54565791666667,,8.394,60.06626722222223,0,Star,,1,,1,BD+59   522,8.423,0,1,B8III:,SIMBAD,1,,,,,,,1.0,1
3292851,11.9,11.9,12.03,10.6,9.189000129699709,9.388,9.189,9.099,0,323.4899833333333,,8.966,47.92154611111111,0,Star,,1,,1,Cl* NGC 7092   PLAT    5746,8.968,0,1,B8IV:,SIMBAD,1,,,,,,,1.0,1
3292856,11.94,12.45,10.73,10.15,8.142999649047852,8.149,8.143,8.111,0,39.15301958333334,,8.092,55.9253663888889,0,Star,,1,,1,HD  16040,8.112,0,1,B9III,SIMBAD,1,,,,,,,1.0,1
3292868,11.34,12.07,11.65,10.72,8.647000312805176,8.724,8.647,8.645,0,42.6454225,,8.612,60.40186194444444,0,Star,,1,,1,HD 237007,8.626,0,1,B0V,SIMBAD,1,,,,,,,1.0,1
3292871,11.65,12.72,12.14,11.27,8.166000366210938,8.412,8.166,8.412,1,302.2189704166667,,9.222,35.580130833333335,1,Em*,,1,,1,BD+35  3986,9.225,0,1,B0pe,SIMBAD,1,,,,1.0,,,1.0,1
3292873,11.43,12.49,11.2,10.72,9.092000007629396,9.266,9.092,9.017,0,34.35232,,8.872,59.563510555555546,0,Star,,1,,1,Hilt  259,8.985,0,1,B1,SIMBAD,1,,,,,,,1.0,1
3292880,11.53,12.35,10.77,10.26,8.998000144958496,9.043,8.998,8.974,0,34.776786666666666,,8.935,57.126082777777775,0,Star,,1,,1,BD+56   524,8.953,0,1,B1.0V,SIMBAD,1,,,,,,,1.0,1
3292884,14.03,13.1,12.34,11.26,9.170000076293944,9.547,9.17,9.018,0,305.44116916666667,,8.898,37.37379416666667,0,Star,,1,,1,Cl Berkeley   87    31,8.877,0,1,B1V,SIMBAD,1,,,,,,,1.0,1
3292885,14.97,13.67,12.11,11.13,9.16800022125244,9.579,9.168,8.958,0,305.39692916666667,,8.777,37.48670222222222,0,Star,,1,,1,Cl Berkeley   87    18,8.711,0,1,B1V,SIMBAD,1,,,,,,,1.0,1
3292886,11.71,12.46,12.07,10.37,8.692000389099121,8.72,8.692,8.642,0,35.50392541666667,,8.563,57.13730861111111,0,V*,,1,,1,BD+56   571,8.591,0,1,B1V,SIMBAD,1,,,,,,,1.0,1
3292888,11.6,12.54,10.87,10.34,8.708999633789062,8.768,8.709,8.768,1,38.390818333333335,,8.443,57.54357166666667,1,Em*,,1,,1,BD+56   657,8.418,0,1,B1V,SIMBAD,1,,,,1.0,,,1.0,1
3292897,10.7,11.51,12.15,10.55,9.026000022888184,9.098,9.026,8.986,0,97.04915625,,8.96,7.069843055555556,0,Star,,1,,1,HD 257868,8.977,0,1,B2,SIMBAD,1,,,,,,,1.0,1
3292924,11.62,12.37,10.75,10.24,9.069000244140623,9.186,9.069,8.992,0,26.529055,,8.883,61.19753,0,Star,,1,,1,NGC   663    99,8.887,0,1,B3,SIMBAD,1,,,,,,,1.0,1
3292938,11.8,12.03,12.21,10.71,9.043999671936035,9.366,9.044,8.938,0,324.5066316666667,,8.855,57.61462388888889,0,Star,,1,,1,LS III +57   10,8.836,0,1,B3,SIMBAD,1,,,,,,,1.0,1
3292941,11.45,12.17,10.85,10.29,9.017999649047852,9.114,9.018,8.896,0,34.69342041666668,,8.831,59.91889305555557,0,Star,,1,,1,LS   I +59  123,8.844,0,1,B3V,SIMBAD,1,,,,,,,1.0,1
3292943,11.2,12.42,10.82,10.91,8.392999649047852,8.423,8.393,8.357,0,98.97233958333334,,8.328,5.842413055555555,0,Star,,1,,1,HD  46846,8.354,0,1,B3V,SIMBAD,1,,,,,,,1.0,1
3292963,11.42,12.23,10.8,10.33,8.965999603271484,9.081,8.966,8.866,0,44.97990708333333,,8.743,59.45855000000001,0,Star,,1,,1,LS   I +59  162,8.711,0,1,B4,SIMBAD,1,,,,,,,1.0,1
3292980,11.51,12.35,11.03,10.53,9.086999893188477,9.114,9.087,9.057,0,26.039311666666663,,9.035,61.0055675,0,Star,,1,,1,BD+60   319,9.046,0,1,B5,SIMBAD,1,,,,,,,1.0,1
3292995,11.69,12.73,12.08,10.4,9.079999923706056,9.125,9.08,9.091,0,72.24494125000001,,9.075,43.49796361111111,0,Star,,1,,1,HD 276831,9.115,0,1,B5,SIMBAD,1,,,,,,,1.0,1
3292996,11.5,12.49,12.07,10.59,8.850000381469727,8.941,8.85,8.828,0,323.67793500000005,,8.758,58.650750555555554,0,Star,,1,,1,BD+58  2292,8.789,0,1,B5,SIMBAD,1,,,,,,,1.0,1
3292998,11.72,12.45,12.01,11.06,8.927000045776367,9.176,8.927,8.814,0,324.3023429166667,,8.747,58.687845,0,Star,,1,,1,BD+58  2297,8.752,0,1,B5,SIMBAD,1,,,,,,,1.0,1
3293012,11.52,12.53,12.0,10.52,8.930999755859375,9.066,8.931,8.879,0,350.44972875,,8.844,61.71932138888889,0,Star,,1,,1,LS III +61   29,8.862,0,1,B5,SIMBAD,1,,,,,,,1.0,1
3293081,11.68,12.55,10.63,10.18,8.364999771118164,8.419,8.365,8.304,0,36.16543125,,8.258,62.89028694444445,0,Star,,1,,1,BD+62   390,8.266,0,1,B7V,SIMBAD,1,,,,,,,1.0,1
3293108,11.25,12.08,11.19,10.67,8.840999603271484,9.021,8.841,8.744,0,45.12502583333334,,8.678,61.39659416666667,0,Star,,1,,1,BD+60   609,8.693,0,1,B8,SIMBAD,1,,,,,,,1.0,1
3293110,11.27,12.2,11.94,10.24,8.64799976348877,8.726,8.648,8.566,0,41.19489958333334,,8.526,62.62052527777777,0,Star,,1,,1,BD+61   475,8.542,0,1,B8,SIMBAD,1,,,,,,,1.0,1
3293111,11.76,12.62,11.76,10.08,8.762999534606934,8.835,8.763,8.75,0,98.2442325,,8.723,5.033592777777778,0,Star,,1,,1,HD 259480,8.718,0,1,B8,SIMBAD,1,,,,,,,1.0,1
3293115,11.46,12.25,11.79,10.23,9.083000183105469,9.121,9.083,9.059,0,324.40775875,,9.079,48.1154675,0,Star,,1,,1,BD+47  3501,9.115,0,1,B8,SIMBAD,1,,,,,,,1.0,1
3293125,11.29,12.25,12.14,10.54,9.00100040435791,9.079,9.001,9.002,0,326.66926333333333,,9.02,57.29351972222222,0,EB*betLyr,,1,,1,V* SU Cep,9.065,0,1,B8,SIMBAD,1,,,,,,,1.0,1
3293130,11.56,12.16,11.67,10.1,7.967999935150146,7.942,7.968,7.956,0,101.68855458333331,,7.937,7.894332222222223,0,Star,,1,,1,HD  49016,7.967,0,1,B8,SIMBAD,1,,,,,,,1.0,1
3293131,11.78,12.67,10.54,10.06,7.994999885559082,8.004,7.995,7.983,0,53.11081,,7.912,52.06589472222223,0,Star,,1,,1,HD  21711,7.951,0,1,B8,SIMBAD,1,,,,,,,1.0,1
3293132,11.61,12.52,11.97,10.25,8.949000358581543,8.945,8.949,8.831,0,325.1390308333333,,8.797,58.20535361111112,0,Star,,1,,1,BD+57  2366,8.816,0,1,B8,SIMBAD,1,,,,,,,1.0,1
3293145,11.4,12.35,11.91,10.14,8.958999633789062,9.035,8.959,8.956,0,323.37284708333334,,8.881,57.67554111111112,0,Star,,1,,1,BD+57  2347,8.863,0,1,B8,SIMBAD,1,,,,,,,1.0,1
3293146,11.37,12.16,10.71,10.23,9.062000274658203,9.14,9.062,8.926,0,323.7746458333333,,8.868,57.73997722222222,0,Star,,1,,1,BD+57  2353,8.879,0,1,B8,SIMBAD,1,,,,,,,1.0,1
3293147,11.5,12.12,12.0,10.84,9.121000289916992,9.347,9.121,9.047,0,323.1943370833333,,8.946,57.57542555555556,0,Star,,1,,1,LS III +57    7,8.96,0,1,B8,SIMBAD,1,,,,,,,1.0,1
3293202,11.17,12.15,12.18,11.21,8.946999549865723,9.036,8.947,8.911,0,43.29741541666667,,8.854,60.62374083333334,0,Star,,1,,1,BD+60   584,8.878,0,1,B8V,SIMBAD,1,,,,,,,1.0,1
3293252,11.65,12.38,11.06,10.53,8.725000381469727,8.837,8.725,8.656,0,34.16414916666667,,8.541,59.74784916666667,0,Star,,1,,1,BD+59   453,8.54,0,1,B9,SIMBAD,1,,,,,,,1.0,1
3293255,11.8,12.53,11.32,10.88,9.157999992370604,9.271,9.158,9.012,0,35.091388333333335,,8.902,62.319092222222224,0,Star,,1,,1,TYC 4050-980-1,8.943,0,1,B9,SIMBAD,1,,,,,,,1.0,1
3293265,11.56,12.47,11.84,10.0,8.72700023651123,8.757,8.727,8.686,0,43.376270000000005,,8.665,58.61230888888889,0,**,,1,,1,HD 237021,8.69,0,1,B9,SIMBAD,1,,,,,,,1.0,1
3293267,11.36,12.2,11.98,10.31,8.956000328063965,8.897,8.956,8.95,0,317.5786366666667,,8.976,45.56019833333334,0,Star,,1,,1,HD 201775,9.01,0,1,B9,SIMBAD,1,,,,,,,1.0,1
3293396,11.37,12.16,10.66,10.27,9.07800006866455,9.205,9.078,9.205,1,39.19044041666668,,8.862,62.07282583333333,1,Em*,,1,,1,BD+61   435,8.771,0,1,B9V,SIMBAD,1,,,,1.0,,,1.0,1
3293430,19.350000381469727,16.610000610351562,13.050000190734863,11.449999809265137,12.460000038146973,8.159,6.909,5.758,0,305.75326376329707,0,4.534,43.18654261750383,0,PMS,Star,0,Unknown,0,,3.083,0,0,,Vioque2020,,,0,,0.0,2.60710006E8,Non,1.0,0
3293493,21.15999984741211,20.239999771118164,14.739999771118164,12.8100004196167,14.020000457763672,8.632,6.873,5.441,0,97.24310111827836,,4.481,9.469019066328777,0,PMS,star,0,STAR,0,,2.962,0,0,,Vioque2020,,,0,,0.0,4.19307011E8,Carbon,1.0,
3293495,19.850000381469727,17.940000534057617,12.710000038146973,11.010000228881836,12.010000228881836,8.631,6.957,5.682,0,86.25634126667998,,5.026,30.759178582515133,0,PMS,star,0,STAR,0,,4.199,0,0,,Vioque2020,,,0,,0.0,1.05108135E8,Carbon,1.0,
3294218,20.38999938964844,18.950000762939453,14.130000114440918,11.949999809265137,13.399999618530272,7.879,6.017,4.755,0,316.95758152277705,,3.669,46.0500409742091,0,PMS,,0,,0,,2.689,0,0,,Vioque2020,,,,,,,,1.0,
3294233,18.59000015258789,14.100000381469728,13.4399995803833,11.729999542236328,12.75,8.382,6.999,6.099,0,317.2035904797038,,6.04,40.37520712983537,0,PMS,,0,,0,,5.199,0,0,,Vioque2020,,,,,,,,1.0,
3294244,20.459999084472656,17.31999969482422,13.329999923706056,11.75,12.649999618530272,8.719,7.183,6.181,0,321.1739087413112,,5.392,44.62040959798399,0,PMS,,0,,0,,4.944,0,0,,Vioque2020,,,,,,,,1.0,
3294251,19.799999237060547,16.049999237060547,13.25,11.710000038146973,12.329999923706056,8.532,6.851,5.76,0,327.66132734863936,,4.903,49.279146774079145,0,PMS,,0,,0,,4.037,0,0,,Vioque2020,,,,,,,,1.0,
3294662,18.40999984741211,14.760000228881836,12.539999961853027,10.949999809265137,11.899999618530272,8.382,7.258,6.865,0,33.18471748612509,,7.26,62.630446492658514,0,PMS,,0,,0,,6.762,0,0,,Vioque2020,,,,,,,,1.0,
3294696,19.899999618530277,18.40999984741211,15.130000114440918,12.949999809265137,14.43000030517578,8.172,6.42,5.203,0,31.728026371756965,,4.563,64.38088873737499,0,PMS,,0,,0,,3.426,0,0,,Vioque2020,,,,,,,,1.0,
3294768,20.07999992370605,15.06999969482422,12.949999809265137,11.460000038146973,12.210000038146973,8.342,7.016,6.376,0,72.35745228881972,,5.47,51.40636309482222,0,PMS,,0,,0,,4.57,0,0,,Vioque2020,,,,,,,,1.0,
3294810,20.440000534057617,14.90999984741211,12.5600004196167,11.0600004196167,11.9399995803833,8.402,7.163,6.423,0,76.87066289384028,,5.811,40.31100647489308,0,PMS,,0,,0,,5.408,0,0,,Vioque2020,,,,,,,,1.0,
3294812,19.09000015258789,14.550000190734863,12.5600004196167,10.880000114440918,11.670000076293944,8.503,6.872,5.646,0,77.11080543203487,,4.462,34.36082954052633,0,PMS,,0,,0,,3.624,0,0,,Vioque2020,,,,,,,,1.0,
3294888,19.649999618530277,18.270000457763672,14.699999809265137,12.550000190734863,13.989999771118164,10.205,8.124,6.508,0,83.57373035009854,,4.475,32.23596842873204,0,PMS,,0,,0,,3.446,0,0,,Vioque2020,,,,,,,,1.0,
3295025,19.420000076293945,16.65999984741211,14.130000114440918,12.5,13.529999732971191,9.096,7.982,7.004,0,282.204160885706,,5.776,5.286025714684201,0,PMS,,0,,0,,4.667,0,0,,Vioque2020,,,,,,,,1.0,
3295035,17.559999465942383,15.18000030517578,12.699999809265137,10.68000030517578,11.699999809265137,7.351,6.355,5.913,0,283.97496759054235,,5.684,11.224919683644409,0,PMS,,0,,0,,5.215,0,0,,Vioque2020,,,,,,,,1.0,
3295070,18.479999542236328,15.579999923706056,13.289999961853027,11.079999923706056,12.59000015258789,7.994,6.675,6.079,0,99.66801322087566,,5.346,6.852251028458752,0,PMS,,0,,0,,4.368,0,0,,Vioque2020,,,,,,,,1.0,
3295159,18.459999084472656,15.06999969482422,13.06999969482422,11.210000038146973,12.279999732971191,8.351,7.292,6.884,0,286.5172387324073,,6.854,-1.6392764390260488,0,PMS,,0,,0,,5.721,0,0,,Vioque2020,,,,,,,,1.0,
3295162,18.010000228881836,16.420000076293945,14.130000114440918,11.199999809265137,13.010000228881836,8.527,7.464,6.829,0,286.55870676184065,,6.556,-0.3741231364156122,0,PMS,,0,,0,,5.863,0,0,,Vioque2020,,,,,,,,1.0,
3295172,21.540000915527344,17.1200008392334,15.470000267028809,13.6899995803833,14.81999969482422,9.31,7.817,6.764,0,296.0182404312968,,6.157,29.033721099251174,0,PMS,,0,,0,,5.255,0,0,,Vioque2020,,,,,,,,1.0,
3295231,16.540000915527344,14.399999618530272,12.779999732971191,10.81999969482422,11.84000015258789,7.532,6.563,6.178,0,298.6169131576556,,6.341,36.43558657418389,0,PMS,,0,,0,,5.464,0,0,,Vioque2020,,,,,,,,1.0,
3295245,20.520000457763672,18.780000686645508,15.43000030517578,13.399999618530272,14.789999961853027,9.764,8.132,6.891,0,295.24363140526253,,5.568,27.325677111944096,0,PMS,,0,,0,,4.793,0,0,,Vioque2020,,,,,,,,1.0,
3295267,19.68000030517578,15.710000038146973,14.25,12.520000457763672,13.609999656677246,8.756,7.022,5.899,0,299.7773096882965,,5.109,31.225440412535665,0,PMS,,0,,0,,4.376,0,0,,Vioque2020,,,,,,,,1.0,
3295291,19.96999931335449,16.790000915527344,14.489999771118164,12.699999809265137,13.899999618530272,9.172,8.065,6.939,0,293.6846677102359,,5.403,17.537714994743705,0,PMS,,0,,0,,3.472,0,0,,Vioque2020,,,,,,,,1.0,
3295330,21.690000534057617,18.200000762939453,14.649999618530272,12.630000114440918,13.890000343322754,7.876,6.101,4.791,0,297.15200880718083,,4.371,20.76013333883841,0,PMS,,0,,0,,3.038,0,0,,Vioque2020,,,,,,,,1.0,
3295725,20.950000762939453,19.200000762939453,15.510000228881836,15.369999885559082,12.800000190734863,10.415,8.633,6.949,0,263.8426342553283,,4.627,-29.7555263289411,0,PMS,,0,,1,,3.612,0,0,,Vioque2020,,,,,,,,,
3295746,18.690000534057617,16.459999084472656,14.800000190734863,13.350000381469728,12.539999961853027,10.518,8.399,6.697,0,269.5910844749164,,3.962,-28.24784643992758,0,PMS,,0,,1,,3.271,0,0,,Vioque2020,,,,,,,,,
3295761,18.420000076293945,17.610000610351562,15.350000381469728,14.8100004196167,12.4399995803833,10.085,8.027,6.422,0,277.55516400515705,,4.576,-13.899102453969508,0,PMS,,0,,1,,3.254,0,0,,Vioque2020,,,,,,,,,
3296150,21.190000534057617,20.1299991607666,22.13999938964844,20.06999969482422,20.46999931335449,15.128,13.988,13.364,0,6.671719421443848,,12.52,65.567009403589,0,PMS,,0,,1,,11.801,0,0,,Vioque2020,,,,,,,,0.949999988079071,
3296217,17.860000610351562,14.40999984741211,12.75,11.210000038146973,11.800000190734863,8.438,7.373,7.013,0,70.81200010805838,,6.863,40.83766631909218,0,PMS,,0,,1,,6.44,0,0,,Vioque2020,,,,,,,,1.0,
3296639,18.799999237060547,16.479999542236328,13.779999732971191,12.0600004196167,12.470000267028809,8.901,7.697,6.625,0,298.6908717584442,,5.136,28.75601119572612,0,PMS,,0,,1,,4.144,0,0,,Vioque2020,,,,,,,,1.0,
3296663,21.549999237060547,19.440000534057617,17.510000228881836,16.09000015258789,14.710000038146973,9.223,7.194,5.966,0,296.5313224671044,,5.107,22.520058204261275,0,PMS,,0,,1,,3.921,0,0,,Vioque2020,,,,,,,,1.0,
3296668,19.040000915527344,17.579999923706055,15.1899995803833,14.079999923706056,12.75,10.331,8.24,6.562,0,301.09852320298137,,3.986,33.65119646817366,0,PMS,,0,,1,,2.856,0,0,,Vioque2020,,,,,,,,0.0,
3296695,16.8700008392334,15.369999885559082,12.960000038146973,11.670000076293944,11.619999885559082,8.674,7.389,6.272,0,301.666365636838,,5.08,33.24111287468619,0,PMS,,0,,1,,3.945,0,0,,Vioque2020,,,,,,,,1.0,
3296720,15.43000030517578,14.25,12.59000015258789,11.5,9.178000450134276,9.628,9.178,8.811,0,312.9591761906945,,8.823,43.32493690022535,0,PMS,,0,,1,,8.686,0,0,,Vioque2020,,,,,,,,1.0,
3296732,15.9399995803833,14.489999771118164,13.029999732971191,11.739999771118164,9.152000427246094,9.717,9.152,8.826,0,289.6946955019701,,8.319,9.89209305857925,0,PMS,,0,,1,,8.032,0,0,,Vioque2020,,,,,,,,1.0,
3296737,16.860000610351562,14.279999732971191,12.699999809265137,11.449999809265137,8.37600040435791,9.03,8.376,8.053,0,303.0042122208378,,7.733,40.20593718317332,0,PMS,,0,,1,,7.462,0,0,,Vioque2020,,,,,,,,1.0,
3304138,11.84,12.51,10.6,9.65,10.17,7.036,6.71,6.531,0,82.27312469482422,,6.418,31.060516357421875,0,OBA star,,0,,0,,6.313,0,0,,Zari2021,,,,,,,,1.0,
3305346,10.8,11.94,10.43,9.82,9.99,7.583,7.694,7.725,0,312.9889831542969,,7.676,46.73478317260742,0,OBA star,,0,,0,,7.745,0,0,,Zari2021,,,,,,,,1.0,
3305548,11.63,12.22,10.76,10.17,10.34,7.118,7.044,6.985,0,87.93118286132812,,6.973,30.957263946533203,0,OBA star,,0,,0,,6.983,0,0,,Zari2021,,,,,,,,1.0,
3308439,11.66,12.44,10.81,10.33,10.49,7.417,7.226,7.096,0,88.31874084472656,,6.992,32.17958068847656,0,OBA star,,0,,0,,6.988,0,0,,Zari2021,,,,,,,,1.0,
3309435,11.83,12.07,10.68,10.38,10.37,7.633,7.19,7.006,0,38.34324264526367,,6.866,60.48392868041992,0,OBA star,,0,,0,,6.794,0,0,,Zari2021,,,,,,,,1.0,
3309483,11.9,12.37,10.57,9.98,10.15,7.186,6.813,6.568,0,36.943603515625,,6.359,60.45275115966797,0,OBA star,,0,,0,,6.247,0,0,,Zari2021,,,,,,,,1.0,
3314321,11.3,12.44,10.39,10.05,10.04,7.324,7.003,6.881,0,20.21318817138672,,6.783,62.05001449584961,0,OBA star,,0,,0,,6.736,0,0,,Zari2021,,,,,,,,1.0,
3316230,11.46,12.3,10.57,10.06,10.19,6.86,6.604,6.477,0,296.1488647460937,,6.295,24.19738006591797,0,OBA star,,0,,0,,6.212,0,0,,Zari2021,,,,,,,,1.0,
3316365,12.18,12.56,10.75,10.15,10.35,7.599,7.268,7.106,0,296.28076171875,,6.811,24.665287017822266,0,OBA star,,0,,0,,6.898,0,0,,Zari2021,,,,,,,,1.0,
3317552,11.5,12.46,10.71,10.07,10.29,7.606,7.669,7.585,0,34.96881103515625,,7.533,59.52770233154297,0,OBA star,,0,,0,,7.562,0,0,,Zari2021,,,,,,,,1.0,
3317624,13.76,12.61,11.08,10.49,10.67,7.7,7.174,6.951,0,314.65386962890625,,6.736,53.48441696166992,0,OBA star,,0,,0,,6.696,0,0,,Zari2021,,,,,,,,1.0,
3328839,11.28,12.23,10.63,10.14,10.3,7.62,7.596,7.555,0,38.98350143432617,,7.532,63.6357307434082,0,OBA star,,0,,0,,7.559,0,0,,Zari2021,,,,,,,,1.0,
3330954,11.59,12.33,10.48,9.89,10.15,7.195,7.006,6.852,0,312.8614807128906,,6.71,47.77307891845703,0,OBA star,,0,,0,,6.642,0,0,,Zari2021,,,,,,,,1.0,
3331795,11.52,12.24,10.83,10.38,10.53,7.549,7.202,6.999,0,21.076066970825195,,6.834,63.94988632202149,0,OBA star,,0,,0,,6.732,0,0,,Zari2021,,,,,,,,1.0,
3334031,13.1,12.52,11.01,10.42,10.68,7.202,6.689,6.468,0,314.4486389160156,,6.269,49.58156204223633,0,OBA star,,0,,0,,6.117,0,0,,Zari2021,,,,,,,,1.0,
3334076,12.48,12.33,10.73,10.17,10.34,7.034,6.559,6.33,0,314.48602294921875,,6.161,49.14992904663086,0,OBA star,,0,,0,,6.015,0,0,,Zari2021,,,,,,,,1.0,
3337666,12.01,12.49,10.75,10.1,10.33,7.618,7.247,7.02,0,340.19830322265625,,6.832,59.68717193603516,0,OBA star,,0,,0,,6.721,0,0,,Zari2021,,,,,,,,1.0,
3339792,11.72,12.5,10.63,10.04,10.22,6.692,6.268,6.081,0,18.79582977294922,,5.956,60.13685607910156,0,OBA star,,0,,0,,5.8,0,0,,Zari2021,,,,,,,,1.0,
3341244,11.92,12.55,10.67,10.29,10.3,7.497,7.168,6.973,0,85.4930419921875,,6.862,30.448776245117188,0,OBA star,,0,,0,,6.783,0,0,,Zari2021,,,,,,,,1.0,
3341623,11.57,12.31,10.75,10.18,10.37,7.545,7.513,7.461,0,337.16265869140625,,7.365,58.84575653076172,0,OBA star,,0,,0,,7.422,0,0,,Zari2021,,,,,,,,1.0,
3342598,11.84,12.61,10.61,10.02,10.19,6.682,6.388,6.203,0,24.308406829833984,,6.186,57.75921630859375,0,OBA star,,0,,0,,6.156,0,0,,Zari2021,,,,,,,,1.0,
3353784,10.92,11.89,11.94,9.79,10.14,7.247,7.235,7.217,0,95.7172622680664,,7.151,12.36072826385498,0,OBA star,,0,,1,,7.204,0,0,,Zari2021,,,,,,,,1.0,
3353798,11.67,12.51,11.91,10.25,10.12,7.525,7.215,7.069,0,96.6318130493164,,6.921,13.077752113342283,0,OBA star,,0,,1,,6.877,0,0,,Zari2021,,,,,,,,1.0,
3353880,10.75,11.53,12.15,10.46,10.52,7.536,7.596,7.594,0,299.4495849609375,,7.436,26.294008255004883,0,OBA star,,0,,1,,7.564,0,0,,Zari2021,,,,,,,,1.0,
3353969,11.14,12.14,11.4,9.35,9.86,6.812,6.774,6.721,0,79.12067413330078,,6.756,36.07180404663086,0,OBA star,,0,,1,,6.7,0,0,,Zari2021,,,,,,,,1.0,
3354045,11.05,12.13,12.11,10.4,10.51,7.303,7.096,6.92,0,354.49224853515625,,6.792,59.83149719238281,0,OBA star,,0,,1,,6.778,0,0,,Zari2021,,,,,,,,1.0,
3354284,12.98,12.32,12.15,10.42,10.48,7.466,7.057,6.821,0,298.98223876953125,,6.624,27.0983943939209,0,OBA star,,0,,1,,6.563,0,0,,Zari2021,,,,,,,,1.0,
3354486,11.17,11.91,12.12,10.38,10.5,7.486,7.295,7.235,0,70.15774536132812,,7.133,43.3637809753418,0,OBA star,,0,,1,,7.131,0,0,,Zari2021,,,,,,,,1.0,
3354527,10.66,11.55,12.15,10.46,10.5,7.417,7.379,7.331,0,304.2158203125,,7.17,43.68332290649414,0,OBA star,,0,,1,,7.296,0,0,,Zari2021,,,,,,,,1.0,
3354570,11.08,12.01,12.04,10.43,10.44,7.497,7.248,7.11,0,304.5829467773437,,6.935,39.89680099487305,0,OBA star,,0,,1,,6.979,0,0,,Zari2021,,,,,,,,1.0,
3354780,11.43,12.37,12.12,10.44,10.35,7.092,6.911,6.802,0,349.6022644042969,,6.745,59.47795867919922,0,OBA star,,0,,1,,6.691,0,0,,Zari2021,,,,,,,,1.0,
